triplet_id,sub_label,rel_label,obj_label
878,atorvastatin,Pr,stroke
879,adenosine,E,adipoq
880,stat3,Ra,sphk1
881,imatinib,T,myeloproliferative disorders
882,testosterone,T,disorders of sex development
883,papaverine,T,ventricular fibrillation
884,vcam1,GG,cnbp
885,ltb,Q,col1a1
886,ar,P,disorder of sex development 46 xy
887,tgfb1,D,respiratory tract neoplasms
888,sdc1,E,shh
889,mirtazapine,T,pain
890,gm2a,GG,hexb
891,fgf21,P,liver diseases
892,genital neoplasms male,ML,lgmn
893,dld,GG,aldh1b1
894,flurbiprofen,CC,edetic acid
895,capn10,U,diabetes mellitus
896,thap1,U,hair diseases
897,tramadol,CC,ziprasidone
898,tnf,Ra,tlr5
899,psmd14,GG,guk1
900,epinephrine,Sa,hyperuricemia
901,acetaminophen,Pr,leukemia myeloid
902,pcyt1a,P,hyperparathyroidism
903,il12a,E,il1rn
904,moxifloxacin,T,hematologic neoplasms
905,avp,P,fractures bone
906,neoplasms,ML,tyr
907,ethanol,J,acidosis
908,retinal dystrophies,ML,crb1
909,intestinal neoplasms,ML,icos
910,neil1,Ra,mtrr
911,tlr7,P,arthritis
912,cth,GG,atg5
913,pmp22,GG,pex19
914,map3k2,GG,map2k4
915,pitavastatin,E,cd36
916,mak,GG,ncoa3
917,il6,GG,sos1
918,ccnb1,B,wee1
919,fgr,P,rhinitis
920,eplerenone,CC,oxaprozin
921,pefloxacin,T,hematologic diseases
922,ocrl,U,acidosis
923,eif2s3,GG,abcb7
924,olanzapine,CC,methamphetamine
925,amodiaquine,T,anemia
926,ctgf,GG,actb
927,serpina5,GG,wwox
928,app,E,slc9a6
929,spironolactone,Sa,exanthema
930,propafenone,T,osteoporosis
931,nateglinide,J,body weight changes
932,thalassemia,X,lep
933,neoplasms,ML,kiss1
934,kras,Ra,mgmt
935,hmox1,P,heart failure
936,esr1,P,diabetes mellitus
937,hif1a,P,meningioma
938,fos,Rg,cntn2
939,lorazepam,CC,oxazepam
940,bromocriptine,E,tyr
941,oxaliplatin,T,paraproteinemias
942,pik3ca,E,erbb2
943,apob,I,lipid metabolism inborn errors
944,tacrolimus,Sa,hyponatremia
945,drug toxicity,ML,cd4
946,loperamide,Sa,death
947,gria4,P,inflammation
948,pcsk6,P,pain
949,telmisartan,E,il6
950,vincristine,Sa,mouth abnormalities
951,cdsn,Rg,hla c
952,casp8,Iw,hccs
953,egfr,GG,zbtb16
954,shh,E,tbx3
955,s100b,Rg,tp53
956,brca2,U,carcinoma
957,fut4,Q,ncam1
958,erythromycin,CC,vildagliptin
959,nicotine,Sa,bronchitis
960,sptlc1,GG,sord
961,acaca,GG,tubb6
962,lidocaine,Sa,depression
963,ep300,U,coloboma
964,psmb9,Ra,isg20
965,plk1,Ra,aurka
966,fos,Ra,nr2f1
967,dexmedetomidine,T,liver neoplasms
968,ranolazine,T,heart diseases
969,akt1,P,lung injury
970,azithromycin,T,hypertension pulmonary
971,neoplasms,ML,foxc1
972,f2r,P,inflammation
973,pms2,GG,aifm1
974,neoplasms neuroepithelial,ML,birc3
975,ccnd1,Ra,pcna
976,mirtazapine,T,depressive disorder major
977,csf2,P,periodontitis
978,fgf2,B,junb
979,spp1,B,ca9
980,ndufv1,Ra,ndufs1
981,carcinoma,ML,muc1
982,dld,GG,slc2a4
983,pten,Ra,smarcb1
984,ccl3,E,isyna1
985,b2m,P,paraproteinemias
986,lapatinib,T,ovarian epithelial cancer
987,dsg1,GG,grin1
988,sdc1,B,insr
989,ccl5,E,il3
990,rhoa,Ra,limk1
991,arf4,GG,pkd2
992,vindesine,T,melanoma
993,dpp4,D,ulcer
994,ndufa1,GG,ndufa3
995,nfkb1,Q,jun
996,ahr,Rg,arnt
997,ethambutol,Sa,optic neuritis
998,il4,P,inflammation
999,impdh1,B,prph2
1000,neoplasms,ML,dync2h1
1001,casp8,Rg,cdh1
1002,hmgb1,Te,carcinoma bronchogenic
1003,chi3l1,U,schizophrenia
1004,mthfr,E,bace1
1005,amh,Rg,cyp17a1
1006,dexamethasone,T,cerebrovascular disorders
1007,overweight,ML,enpp1
1008,ptk2,O,docetaxel
1009,bromocriptine,CC,asenapine
1010,growth disorders,Iw,genital neoplasms female
1011,pfkfb1,GG,pfkfb3
1012,apixaban,T,heart failure
1013,malformations of cortical development group i,ML,aspm
1014,adenoma,ML,xiap
1015,ca7,Rg,ca8
1016,mif,K,nitric oxide
1017,akt3,I,stat5b
1018,mycophenolic acid,T,diabetes mellitus
1019,abcb7,I,anemia
1020,raloxifene,T,genital neoplasms female
1021,ctrb1,GG,mmp15
1022,lep,E,avp
1023,respiratory tract neoplasms,ML,ccl2
1024,wnt3,P,breast neoplasms
1025,igf1,GG,camk1
1026,aldh6a1,GG,kiaa0391
1027,mcm4,Ra,fcgr3a
1028,ppp3cc,E,fzd3
1029,mpo,D,cardiovascular diseases
1030,adam10,GG,cd19
1031,slc25a5,P,psoriasis
1032,halothane,T,renal insufficiency
1033,tsc1,Ra,mdm2
1034,gabapentin,T,heart failure
1035,rlbp1,Rg,mitf
1036,aldoa,GG,enosf1
1037,eln,Rg,neu1
1038,voriconazole,T,fever
1039,respiratory hypersensitivity,ML,il17a
1040,ca3,P,myocardial ischemia
1041,tlr3,P,retinal dystrophies
1042,doxycycline,T,aortic aneurysm
1043,tnc,Te,lupus erythematosus systemic
1044,ngfr,Ra,mapk1
1045,tnfrsf1a,Q,tnfsf11
1046,il2,Ra,ccl3
1047,mitf,E,apex1
1048,osm,P,pancreatic neoplasms
1049,pdxp,Rg,cdkn2a
1050,stat3,P,inflammation
1051,rosacea,ML,vegfa
1052,oxazepam,Sa,depression
1053,prl,E,igf2
1054,cga,Iw,neoplasms
1055,cyproheptadine,CC,dronabinol
1056,mdm2,U,carcinoma bronchogenic
1057,granisetron,CC,escitalopram
1058,rpgr,Rg,abca4
1059,neoplasms neuroepithelial,ML,tyr
1060,ugt2b17,GG,aldh1a2
1061,foxo1,E,mttp
1062,deferoxamine,E,mapk14
1063,ptk2,B,syk
1064,ketoconazole,CC,perhexiline
1065,tnfrsf12a,U,cardiomegaly
1066,ckb,GG,pfas
1067,adenosine,Sa,hydrocephalus
1068,buspirone,CC,yohimbine
1069,hypotrichosis,X,cd34
1070,lep,Rg,cxcl10
1071,lcn2,K,cisplatin
1072,breast neoplasms,ML,vipr1
1073,imipramine,T,pain
1074,dusp1,GG,mapk3
1075,cenpe,Ra,nek2
1076,mstn,GG,bmp2
1077,vitamin e,J,thalassemia
1078,pitx2,Rg,tfap2b
1079,rbp4,E,retn
1080,epilepsy,ML,p2rx7
1081,prkcq,Rg,bad
1082,nitric oxide,Sa,hyperkalemia
1083,prg4,Q,casp8
1084,cxcl10,E,nfkb1
1085,death,ML,bax
1086,lpin1,U,myoglobinuria
1087,ctnnb1,Ra,kras
1088,nitric oxide,T,neoplasm metastasis
1089,tnc,Rg,sdc1
1090,ppp3ca,Ra,rasa1
1091,gstt1,Ra,vdr
1092,vwf,E,lama3
1093,glyat,GG,aldh3b2
1094,prkch,P,cerebrovascular disorders
1095,salicylic acid,Pr,pain
1096,neoplasms,ML,epas1
1097,sst,D,hypertension
1098,alzheimer disease,ML,slc6a3
1099,aida,GG,axin1
1100,vinblastine,T,breast neoplasms
1101,cfb,E,cfh
1102,pfkfb3,GG,trib3
1103,ncam1,U,neoplasms
1104,rlbp1,U,panuveitis
1105,malathion,Sa,vomiting
1106,gastrointestinal neoplasms,X,tnf
1107,mmp14,Rg,slc9a1
1108,il6,Q,plg
1109,ketamine,T,major depressive disorder and accelerated response to antidepressant drug treatment
1110,acamprosate,Pr,drug toxicity
1111,h2afx,Ra,parp1
1112,hnrnpa1,GG,plod3
1113,cd24,Q,erbb2
1114,breast neoplasms,ML,gnrh1
1115,holt oram syndrome,ML,ccr1
1116,mto1,GG,pus1
1117,jun,Rg,jun
1118,respiratory tract neoplasms,ML,fut4
1119,azgp1,Te,carcinoma
1120,cetp,Ra,gckr
1121,grin1,I,l aspartic acid
1122,eed,U,colitis
1123,hsd17b7,GG,srd5a3
1124,nras,Q,erbb2
1125,ketazolam,I,gabrb1
1126,amifostine,T,respiratory tract neoplasms
1127,cyp2c19,I,leflunomide
1128,dipivefrin,CC,dopamine
1129,lars2,GG,ndufa6
1130,kras,Rg,pak4
1131,cat,P,thyrotoxicosis
1132,a2m,E,ppbp
1133,pou5f1,P,neoplasms squamous cell
1134,kdr,Ra,ntrk2
1135,metoprolol,CC,propafenone
1136,camp,Iw,cdk4
1137,crebbp,U,rubinstein taybi syndrome
1138,lipc,Rg,cetp
1139,pik3ca,GG,ttk
1140,ca2,Iw,ryr2
1141,il17a,I,psoriasis
1142,haloperidol,T,blepharospasm
1143,gna15,GG,prkcq
1144,diarrhea,ML,casr
1145,sorafenib,E,eng
1146,chloroquine,T,peripheral nervous system diseases
1147,psoriasis,ML,entpd1
1148,sema3c,E,gata2
1149,imipramine,T,cerebellar diseases
1150,chloroquine,T,anemia
1151,slc25a10,GG,pgam2
1152,msx1,O,cisplatin
1153,csf3,GG,cd8a
1154,cd4,P,ventilator induced lung injury
1155,mthfr,I,kidney diseases
1156,goiter,ML,hgf
1157,mif,Rg,bdnf
1158,rims1,GG,stxbp1
1159,neuroectodermal tumors,ML,notch1
1160,epo,Rg,nt5e
1161,bupropion,Sa,drug toxicity
1162,brimonidine,CC,trifluoperazine
1163,adinazolam,I,gabra1
1164,gefitinib,CC,rifampicin
1165,gem,Iw,breast neoplasms
1166,valsartan,CC,isoxsuprine
1167,jak3,P,cerebrovascular disorders
1168,clomipramine,Sa,pancytopenia
1169,clozapine,Sa,epilepsy
1170,dinoprost tromethamine,I,slc22a7
1171,cerebrovascular disorders,ML,alb
1172,abcd4,B,abcg1
1173,cftr,Q,aqp9
1174,fn1,Q,hsp90b1
1175,nkx2 1,Rg,gfi1
1176,rifaximin,T,hamartoma syndrome multiple
1177,hypertension,ML,cyp3a5
1178,gastrointestinal neoplasms,ML,ehmt2
1179,folic acid,J,anemia hemolytic
1180,il6,E,gfap
1181,bupropion,N,cyp2e1
1182,ugt1a6,I,phenytoin
1183,norepinephrine,N,tnf
1184,aldh3a2,GG,gsta1
1185,dexamethasone,B,hmgb1
1186,birc2,Rg,casp8
1187,cerulenin,E,lep
1188,ethosuximide,CC,ethanol
1189,wnt1,Ra,cdkn2a
1190,ereg,K,ethanol
1191,il17a,P,central nervous system diseases
1192,osmr,Te,intestinal neoplasms
1193,akt1,P,retinal diseases
1194,gastrointestinal neoplasms,ML,hk1
1195,depression,ML,kcnj6
1196,egr1,Rg,hmox1
1197,fmr1,U,tdp 43 proteinopathies
1198,ighmbp2,P,motor neuron disease
1199,fgr,Q,lyn
1200,breast neoplasms,ML,melk
1201,niclosamide,E,eif4e
1202,runx2,Rg,mapk8
1203,lithium,T,ischemia
1204,usp33,GG,ubc
1205,egr1,GG,ngf
1206,dkc1,U,severe combined immunodeficiency
1207,il13,Ra,ccl5
1208,npc1,U,diabetes mellitus
1209,imatinib,CC,lurasidone
1210,mdh2,GG,atp5e
1211,fas,I,cerebrovascular disorders
1212,cdh11,E,cdh2
1213,p2rx7,P,sensation disorders
1214,tnfsf10,B,cdk9
1215,qpct,GG,tfr2
1216,atm,P,intestinal neoplasms
1217,bin1,E,sorl1
1218,cyp2c19,Q,cyp2c8
1219,baclofen,T,chorea
1220,pygm,Rg,gys1
1221,sirt1,Rg,cd34
1222,alk,Rg,cr2
1223,akt2,Rg,pdpk1
1224,fcer2,Q,cd80
1225,pura,U,leukemia myeloid
1226,nek1,GG,inpp5e
1227,ptgs2,Q,dusp1
1228,nfe2l2,U,cataract
1229,flt3,Rg,sh2b3
1230,alk,Q,irf4
1231,hsd3b2,GG,bmp15
1232,pancreatic neoplasms,ML,slc9a3r1
1233,endometriosis,X,cxcl10
1234,pyy,K,bethanechol
1235,cyp2j2,I,amiodarone
1236,nr3c2,U,liver neoplasms
1237,csnk1d,GG,tpt1
1238,kat5,Iw,mb
1239,mad1l1,I,genital neoplasms female
1240,nlrp1,Rg,casp1
1241,apomorphine,CC,mifepristone
1242,alendronate,T,renal insufficiency
1243,cat,Iw,tg
1244,pgf,Rg,il10
1245,fgf1,E,tgfb1
1246,tioconazole,T,tinea
1247,sulfasalazine,Sa,communication disorders
1248,olmesartan,CC,ardeparin
1249,zeb2,P,fibrosis
1250,epirubicin,Sa,leukopenia
1251,adipoq,E,timp3
1252,colitis,ML,crhr2
1253,cat,Rg,bcl2
1254,atf2,GG,map2k4
1255,adenoma,ML,rassf1
1256,mpo,Te,pulmonary disease chronic obstructive
1257,irf3,Q,ccl2
1258,il6,B,klf11
1259,b3gat1,Q,ncam1
1260,nifedipine,CC,penbutolol
1261,chordoma,Mp,sorafenib
1262,nt5c,GG,nadsyn1
1263,ephx1,GG,arnt
1264,prednisolone,Pr,nausea
1265,pentagastrin,Sa,hypocalcemia
1266,sarcoma,ML,cav3
1267,glutathione,J,hemorrhage
1268,wif1,U,adenoma
1269,prpf6,B,ar
1270,hsd17b10,GG,bckdha
1271,fyn,GG,snx3
1272,slc10a2,I,lipid metabolism inborn errors
1273,s100a12,P,ichthyosis bullosa of siemens
1274,ldlr,U,cerebrovascular disorders
1275,cyclosporine,T,arteritis
1276,lidocaine,N,comt
1277,krt6b,GG,serpinb5
1278,tnfrsf1a,Rg,bcl2l1
1279,respiratory hypersensitivity,ML,ccl3l1
1280,notch3,U,muscular diseases
1281,pon3,Ra,pon1
1282,mif,P,osteoporosis
1283,gfap,B,mag
1284,got2,GG,cbs
1285,ursodeoxycholic acid,T,carcinoma
1286,urologic neoplasms,ML,cdc42
1287,folic acid,T,urination disorders
1288,cyp17a1,Q,cyp11b2
1289,camk2b,GG,mpdz
1290,cysltr2,Ra,pla2g4a
1291,slc39a6,E,tgfb1
1292,prednisone,CC,itraconazole
1293,lipoic acid,Pr,inflammation
1294,fyn,Ra,gria2
1295,cxcr4,Q,cdh1
1296,klk5,GG,mmp20
1297,xrcc3,Ra,atrx
1298,slc9a1,GG,slc16a3
1299,pgr,B,gstp1
1300,bosentan,T,congenital abnormalities
1301,sucralfate,T,head and neck neoplasms
1302,pancreatic neoplasms,ML,prom1
1303,indomethacin,T,arteriosclerosis
1304,zolpidem,I,cyp2d6
1305,edn1,P,pain postoperative
1306,itpr3,GG,trpm2
1307,ranolazine,CC,tolvaptan
1308,pah,Iw,hypotrichosis
1309,crh,Te,adrenal insufficiency
1310,crabp1,Ra,neil1
1311,dipyridamole,I,pde4a
1312,ranitidine,T,respiratory hypersensitivity
1313,faah,P,diarrhea
1314,acidosis,ML,ccl2
1315,acarbose,T,myotonic dystrophy
1316,fgfr1,E,angpt2
1317,jun,Rg,map2k4
1318,notch3,P,renal insufficiency
1319,ptpn1,Rg,ptpn1
1320,formoterol,N,il10
1321,pioglitazone,T,renal insufficiency
1322,il1a,U,dementia
1323,cdon,GG,tcf4
1324,levosimendan,T,pre excitation syndromes
1325,bcl2,Rg,sod1
1326,brca1,Rg,frk
1327,krt8,Q,vim
1328,epo,Q,csf2
1329,vegfc,Rg,rorc
1330,tadalafil,CC,boceprevir
1331,tubb,GG,tuba1a
1332,ccr4,P,hematologic neoplasms
1333,diltiazem,T,intestinal obstruction
1334,isocarboxazid,CC,tiotropium
1335,ldha,Rg,foxm1
1336,cdkn2a,Q,spp1
1337,sirt1,GG,fas
1338,rifabutin,E,cyp3a4
1339,fen1,GG,ccna2
1340,slc17a5,GG,gnptab
1341,ar,B,sumo1
1342,tsc1,Rg,plk1
1343,heart defects congenital,ML,angpt2
1344,itga7,GG,itga8
1345,ms4a2,Q,tlr4
1346,levonorgestrel,CC,warfarin
1347,gss,GG,bhmt
1348,nbn,I,leukemia
1349,linezolid,CC,tetrabenazine
1350,rag2,Ra,il22
1351,myelodysplastic syndromes,ML,ptk2
1352,carcinoma bronchogenic,ML,jag1
1353,ptprc,Ra,src
1354,mpo,Te,arteriosclerosis
1355,tgfa,E,pgf
1356,pvr,P,hypertension pulmonary
1357,glutathione,J,lymphedema
1358,axin1,GG,acvr1
1359,esr2,B,prox1
1360,anemia,ML,lcn2
1361,cenpj,P,hypothermia
1362,il2,U,genital neoplasms male
1363,cyproheptadine,CC,minocycline
1364,seizures,ML,blmh
1365,mthfr,U,hypertension
1366,runx2,E,gnrh1
1367,guca1b,GG,nmt1
1368,tamoxifen,CC,ketoconazole
1369,galnt2,Rg,galnt2
1370,pnpla3,Rg,srebf1
1371,vwf,P,menorrhagia
1372,il2,Rg,tp53
1373,psph,GG,shmt1
1374,amphotericin b,Sa,cataract
1375,fgf23,P,diabetes mellitus
1376,sp1,E,hesx1
1377,hnf1a,Rg,crp
1378,cd24,Q,aldh1a1
1379,ccr4,B,selplg
1380,omeprazole,E,fgf2
1381,il10,U,van der woude syndrome
1382,g6pd,GG,abcg1
1383,slc39a6,GG,nedd8
1384,smad9,Rg,bmpr1b
1385,pik3r1,Q,bcl2
1386,tuba1b,GG,rpsa
1387,stat3,B,nme1
1388,il10,E,cxcr4
1389,adipoq,Rg,avp
1390,mertk,GG,kalrn
1391,kank1,U,urologic neoplasms
1392,mstn,Q,star
1393,il4,GG,il4r
1394,hspe1,Te,psoriasis
1395,mapk14,GG,myc
1396,cyp4a11,Ra,cyp1b1
1397,procarbazine,CC,paliperidone
1398,cd55,B,c1qb
1399,kng1,P,neoplasms
1400,jph3,P,arteriosclerosis
1401,ikbkb,E,il1b
1402,cyp3a4,E,abcg2
1403,digoxin,T,iron overload
1404,csnk2a1,GG,hdac1
1405,nox4,E,stat5a
1406,vdr,U,hypotrichosis
1407,paclitaxel,T,dermatitis
1408,angptl4,Rg,pdpk1
1409,tf,E,wnt5a
1410,hiv infections,ML,cd244
1411,bdnf,Rg,amh
1412,il23a,GG,wars
1413,erbb3,Ra,erbb3
1414,atorvastatin,T,pulmonary disease chronic obstructive
1415,itgav,Q,nt5e
1416,cd3d,U,leukemia myeloid
1417,intestinal neoplasms,X,cdkn1b
1418,regorafenib,T,drug toxicity
1419,src,Ra,sele
1420,stat3,P,burns
1421,syn1,Ra,bdnf
1422,leukemia lymphoid,ML,nat2
1423,cyp2b6,Ra,gstt1
1424,ifih1,Ra,ddx58
1425,il1a,GG,il5
1426,bcl2,B,twist1
1427,pla2g1b,Rg,pla2g1b
1428,ovarian cysts,ML,aqp7
1429,l glutamine,T,acidosis
1430,etv6,Rg,etv6
1431,tiotropium,T,emphysema
1432,mmp7,Q,cdh1
1433,nf2,Te,neoplasms neuroepithelial
1434,ctnnb1,GG,pin1
1435,ace,Q,krt7
1436,baat,GG,slc10a1
1437,alfuzosin,CC,prazosin
1438,lung injury,ML,jam3
1439,tgfb1,Q,col4a1
1440,tfpi,Rg,dpp4
1441,il17a,E,cxcl2
1442,hsp90aa1,Ra,ppp5c
1443,pkd2,Rg,rhoa
1444,fzd4,Rg,ndp
1445,ndufb8,GG,ndufs5
1446,gabra4,GG,gria3
1447,ilk,GG,mapk1
1448,sulfamethoxazole,T,leukopenia
1449,rhoa,GG,pkn2
1450,abl1,Rg,ogg1
1451,leflunomide,CC,trabectedin
1452,bcl2l1,Rg,tnfrsf1a
1453,acetylcarnitine,J,hyperammonemia
1454,olanzapine,I,htr6
1455,dio1,Rg,insr
1456,escitalopram,T,major depressive disorder and accelerated response to antidepressant drug treatment
1457,baclofen,Sa,psychomotor agitation
1458,pitx3,Rg,pitx3
1459,verteporfin,T,pancreatic neoplasms
1460,adamtsl4,GG,adamtsl2
1461,ccl2,P,cardiomyopathies
1462,dydrogesterone,Pr,osteoporosis
1463,pon1,E,ttr
1464,ahsg,B,plg
1465,serpinf1,E,il2
1466,cstb,B,cflar
1467,kcna4,GG,kcnc1
1468,comt,U,aarskog scott syndrome
1469,eps8,GG,tpi1
1470,decitabine,T,thrombocytopenia
1471,tek,Te,neoplasms
1472,gh1,Te,diabetic angiopathies
1473,omeprazole,Sa,diarrhea
1474,hibch,GG,oxct1
1475,braf,Ra,pdgfra
1476,map2k4,E,map3k11
1477,minocycline,E,casp3
1478,lorazepam,CC,zuclopenthixol
1479,amlodipine,Sa,cerebrovascular disorders
1480,mmp9,GG,tgfb1
1481,pax6,Q,cdh2
1482,pyrimethamine,Sa,exanthema
1483,cardiomyopathy dilated,ML,stat3
1484,dyskinesias,ML,eif2ak2
1485,egf,Ra,shc1
1486,dag1,GG,sgce
1487,ephedrine,Sa,nausea
1488,neoplasms neuroepithelial,Iw,testicular neoplasms
1489,chlorothiazide,CC,dihydrotachysterol
1490,ptprc,Q,il13
1491,casp8,D,intestinal neoplasms
1492,reserpine,I,abcc2
1493,tat,P,intestinal neoplasms
1494,pla2g1b,Ra,reg1a
1495,krt10,P,arthritis rheumatoid
1496,mapk3,GG,tkt
1497,cyp1a2,GG,asmt
1498,sh2d1a,Rg,cd40lg
1499,glutathione,J,respiratory hypersensitivity
1500,clonazepam,T,hyperhidrosis
1501,tubb3,U,fibrosis
1502,lct,P,hamartoma syndrome multiple
1503,kir3dl1,Ra,kir2ds1
1504,carcinoma,ML,syp
1505,mgmt,Ra,capn2
1506,hoxa2,Rg,msx1
1507,genital neoplasms male,ML,bmp2
1508,grb2,B,irs1
1509,norepinephrine,T,dyslipidemias
1510,il1b,Rg,il2
1511,morphine,Sa,mouth diseases
1512,tnf,P,leukemia lymphoid
1513,ndufc1,GG,cycs
1514,cbr1,Q,ctss
1515,ctsd,GG,igf2r
1516,phenobarbital,CC,boceprevir
1517,il6,E,p2rx7
1518,avp,P,schizoaffective disorder
1519,acad8,GG,atp5c1
1520,vinblastine,T,genital neoplasms female
1521,genital neoplasms male,ML,tlr4
1522,ibuprofen,N,nfkb1
1523,hgf,P,heart diseases
1524,bmp4,Rg,kras
1525,rimonabant,C,gastrointestinal neoplasms
1526,rorc,E,myc
1527,phenytoin,CC,rifampicin
1528,serpine1,E,cxcr3
1529,maprotiline,CC,rufinamide
1530,f13a1,GG,serpinc1
1531,prkar1a,Rg,ccnd1
1532,jund,U,cardiomyopathies
1533,clonidine,T,fibrosis
1534,cox10,GG,atpaf2
1535,sildenafil,E,bax
1536,adenoma,X,pdxp
1537,cyclosporine,T,neoplasm metastasis
1538,faslg,U,respiratory hypersensitivity
1539,nepafenac,T,cataract
1540,paclitaxel,I,abcb11
1541,ugt1a8,GG,ugt2b17
1542,progesterone,Sa,hypersensitivity
1543,iron,J,iron overload
1544,il1rn,Ra,hnf1a
1545,apoe,Q,npr1
1546,vitamin c,T,arrhythmias cardiac
1547,apoa1,P,psoriasis
1548,nitrazepam,I,gabra2
1549,rgs4,E,nos1ap
1550,zonisamide,I,ca12
1551,tgfb1,B,rhbdf2
1552,cyb5r3,I,dapsone
1553,hadh,GG,pccb
1554,ovarian epithelial cancer,ML,itih4
1555,leukemia lymphoid,ML,cd24
1556,ndufab1,GG,ndufb7
1557,pomc,P,neuroectodermal tumors
1558,fcer1g,GG,gp6
1559,triobp,GG,vim
1560,prl,K,dexamethasone
1561,thiamine,T,epilepsy
1562,vamp1,Rg,vamp1
1563,acetaminophen,J,acidosis
1564,itgal,Rg,cd40lg
1565,vwf,E,serpinc1
1566,sumo1,U,carcinoma bronchogenic
1567,azelastine,Pr,thrombocytopenia
1568,ces1,Ra,enosf1
1569,gastrointestinal neoplasms,ML,s100a9
1570,ovarian epithelial cancer,ML,ctcf
1571,l arginine,J,glaucoma
1572,agt,Rg,ttr
1573,brca1,B,xrcc3
1574,gnb2,GG,mapk1
1575,mapk14,GG,dusp8
1576,csf3,Rg,isyna1
1577,cyp2j2,Ra,cyp46a1
1578,tfpi,B,itgam
1579,mknk2,GG,hck
1580,respiratory tract neoplasms,ML,ptgis
1581,intestinal neoplasms,ML,ulk1
1582,olmesartan,T,body weight changes
1583,pin1,B,ptk2
1584,itk,GG,ptprc
1585,stat3,E,prkaa2
1586,col4a3,U,corneal dystrophy
1587,apoe,U,perceptual disorders
1588,idi1,Rg,nsdhl
1589,ugt1a10,Ra,ugt2b15
1590,gastrointestinal neoplasms,ML,flcn
1591,ctnna2,GG,dpp6
1592,dpp4,GG,cxcl10
1593,hsp90aa1,Iw,pah
1594,carcinoma,ML,chek1
1595,parp1,Rg,tnks2
1596,vitamin c,Sa,carcinoma
1597,risperidone,Sa,leukopenia
1598,voriconazole,Sa,drug toxicity
1599,schizophrenia,ML,npy
1600,pomc,P,cushing syndrome
1601,bcl2,Rg,blk
1602,glycine,T,alcoholism
1603,pms2,GG,blm
1604,ube2i,GG,ncoa1
1605,halothane,T,postoperative nausea and vomiting
1606,pomc,Q,tsc1
1607,usp5,I,infarction
1608,prochlorperazine,CC,buspirone
1609,ctse,GG,gnptab
1610,ketamine,Sa,neurobehavioral manifestations
1611,myc,Rg,map2k3
1612,park7,P,atrophy
1613,lrp5,Ra,ror2
1614,lpin1,GG,hmgcs1
1615,ezh2,Q,nfib
1616,edetic acid,CC,ethinyl estradiol
1617,cd44,P,fatty liver
1618,hexa,I,lipidoses
1619,hspb1,Te,esophageal neoplasms
1620,csnk1d,GG,wnk1
1621,aprindine,T,heart defects congenital
1622,ibuprofen,Sa,poisoning
1623,vdac1,Ra,tgfbi
1624,hif1a,Ra,slc2a1
1625,ctnnb1,Q,abcc4
1626,cenpj,Te,cardiomyopathy hypertrophic
1627,abcb1,GG,ppard
1628,foxm1,B,exo1
1629,hamartoma syndrome multiple,ML,serpinh1
1630,afp,Q,ccl20
1631,abcg2,U,kidney neoplasms
1632,map3k7,GG,f2rl3
1633,capn5,U,vitreoretinopathy proliferative
1634,egr2,Rg,zbtb16
1635,gemcitabine,C,kidney diseases
1636,carbidopa,CC,droxidopa
1637,etoposide,C,sarcoma
1638,gastrointestinal neoplasms,X,cpm
1639,acarbose,I,amy2a
1640,l alanine,T,fibrosis
1641,bcl2l11,Rg,sphk1
1642,alzheimer disease,ML,eda
1643,gnly,Q,cd8a
1644,pentobarbital,T,systemic inflammatory response syndrome
1645,irak4,GG,tlr5
1646,egf,Rg,ldlr
1647,cav3,P,adenoma
1648,tnf,P,motor neuron disease
1649,map2k1,GG,fadd
1650,fentanyl,T,liver cirrhosis
1651,kdr,E,muc1
1652,imatinib,Sa,vomiting
1653,fabp4,GG,slc2a4
1654,mitoxantrone,T,sarcoma
1655,tlr1,Q,tlr5
1656,agps,Rg,notch1
1657,primidone,T,essential tremor
1658,ccl20,E,cxcl10
1659,olanzapine,T,leukopenia
1660,pax6,U,autism susceptibility 16
1661,pgr,Q,hr
1662,vitamin a,J,epstein barr virus infections
1663,cardiovascular diseases,ML,gcg
1664,zeb1,U,ovarian epithelial cancer
1665,labetalol,CC,risperidone
1666,cul3,GG,fadd
1667,crp,B,gfap
1668,mapk8,Rg,fgf4
1669,tp53,U,leukemia myeloid
1670,pentamidine,T,melanoma
1671,mcoln3,GG,trpc3
1672,akr1c4,GG,ugt1a4
1673,csf1,E,epo
1674,pten,P,skin neoplasms
1675,il7,Q,il2
1676,rel,P,colitis
1677,max,GG,mapk10
1678,pparg,P,obstetric labor premature
1679,cxcl12,Q,fgf2
1680,ptpn13,P,respiratory tract neoplasms
1681,ethanol,CC,rotigotine
1682,fluvastatin,Iw,tg
1683,tmprss6,Ra,hamp
1684,tf,Rg,ets1
1685,flna,GG,camk2g
1686,jun,Ra,mapk10
1687,hsp90aa1,B,nr3c1
1688,rb1,E,recql4
1689,esophageal neoplasms,ML,fgf1
1690,levofloxacin,T,renal insufficiency
1691,procaine,E,jak2
1692,cps1,I,brain diseases metabolic inborn
1693,hmgb1,GG,rpl19
1694,adrenal cortex neoplasms,ML,pparg
1695,intestinal neoplasms,ML,trpc5
1696,hspg2,GG,ltbp2
1697,timm8a,P,melanoma
1698,elk1,GG,plcg1
1699,clenbuterol,T,tdp 43 proteinopathies
1700,ethambutol,Sa,thrombocytopenia
1701,methotrexate,T,meningitis
